id,title,genres,keywords,cast,director,overview,popularity,vote_average,vote_count,release_date,budget,revenue,runtime,original_language,release_year,return_on_investment,runtime_category,weighted_score,metadata_soup,soup_length
558,Spider-Man 2,"['action', 'adventure', 'fantasy']","['dualidentity', ""loveofone'slife"", 'pizzaboy', 'marvelcomic', 'sequel', 'superhero', 'doctor', 'scientist', 'tentacle', 'death', 'supervillain']","['tobeymaguire', 'kirstendunst', 'jamesfranco', 'alfredmolina', 'rosemaryharris']",samraimi,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",35.149586,6.7,4321,2004-06-25,200000000.0,783766341.0,127.0,en,2004,2.918831705,Standard,6.51858106225902,dualidentity loveofone'slife pizzaboy marvelcomic sequel superhero doctor scientist tentacle death supervillain tobeymaguire kirstendunst jamesfranco alfredmolina rosemaryharris samraimi action adventure fantasy,211
68721,Iron Man 3,"['action', 'adventure', 'sciencefiction']","['terrorist', 'waronterror', 'tennessee', 'malibu', 'marvelcomic', 'superhero', 'basedoncomicbook', 'tonystark', 'ironman', 'aftercreditsstinger', 'marvelcinematicuniverse', 'mandarin', '3d', 'warmachine', 'ironpatriot', 'extremis']","['robertdowneyjr.', 'gwynethpaltrow', 'doncheadle', 'guypearce', 'rebeccahall']",shaneblack,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",77.68208,6.8,8806,2013-04-18,200000000.0,1215439994.0,130.0,en,2013,5.07719997,Standard,6.677750572590114,terrorist waronterror tennessee malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse mandarin 3d warmachine ironpatriot extremis robertdowneyjr. gwynethpaltrow doncheadle guypearce rebeccahall shaneblack action adventure sciencefiction,290
12155,Alice in Wonderland,"['family', 'fantasy', 'adventure']","['basedonnovel', 'fictionalplace', 'queen', 'fantasy', 'aliceinwonderland', 'fantasyworld', '3d']","['miawasikowska', 'johnnydepp', 'annehathaway', 'helenabonhamcarter', 'crispinglover']",timburton,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",78.530105,6.4,4645,2010-03-03,200000000.0,1025491110.0,108.0,en,2010,4.12745555,Standard,6.312713729660087,basedonnovel fictionalplace queen fantasy aliceinwonderland fantasyworld 3d miawasikowska johnnydepp annehathaway helenabonhamcarter crispinglover timburton family fantasy adventure,181
36668,X-Men: The Last Stand,"['adventure', 'action', 'sciencefiction', 'thriller']","['mutant', 'marvelcomic', 'basedoncomicbook', 'superhuman', 'beast', 'cyclops', 'aftercreditsstinger']","['hughjackman', 'halleberry', 'ianmckellen', 'patrickstewart', 'famkejanssen']",brettratner,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",3.857526,6.3,3525,2006-05-24,210000000.0,459359555.0,104.0,en,2006,1.1874264523809523,Standard,6.228763134369654,mutant marvelcomic basedoncomicbook superhuman beast cyclops aftercreditsstinger hughjackman halleberry ianmckellen patrickstewart famkejanssen brettratner adventure action sciencefiction thriller,196
62211,Monsters University,"['animation', 'family']","['monster', 'dormitory', 'games', 'animation', 'bestfriend', 'university', 'scary', 'aftercreditsstinger']","['billycrystal', 'johngoodman', 'stevebuscemi', 'helenmirren', 'noahjohnston']",danscanlon,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,89.186492,7.0,3528,2013-06-20,200000000.0,743559607.0,104.0,en,2013,2.717798035,Standard,6.688999738163052,monster dormitory games animation bestfriend university scary aftercreditsstinger billycrystal johngoodman stevebuscemi helenmirren noahjohnston danscanlon animation family,172
8373,Transformers: Revenge of the Fallen,"['sciencefiction', 'action', 'adventure']","['egypt', 'sun', 'chaos', 'symbol', 'artifact', 'transformers', 'tank', 'robot', 'imax', 'duringcreditsstinger']","['shialabeouf', 'meganfox', 'joshduhamel', 'rainnwilson', 'tyresegibson']",michaelbay,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",21.939663,6.0,3138,2009-06-19,150000000.0,836297228.0,150.0,en,2009,4.575314853333333,Standard,6.034050356659071,egypt sun chaos symbol artifact transformers tank robot imax duringcreditsstinger shialabeouf meganfox joshduhamel rainnwilson tyresegibson michaelbay sciencefiction action adventure,182
91314,Transformers: Age of Extinction,"['sciencefiction', 'action', 'adventure']","['sequel', 'alien', 'transformers', 'giantrobot', 'robot', 'imax', 'transformingrobot']","['markwahlberg', 'stanleytucci', 'kelseygrammer', 'nicolapeltz', 'jackreynor']",michaelbay,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",116.840296,5.8,3095,2014-06-25,210000000.0,1091405097.0,165.0,en,2014,4.1971671285714285,Long,5.908875865504156,sequel alien transformers giantrobot robot imax transformingrobot markwahlberg stanleytucci kelseygrammer nicolapeltz jackreynor michaelbay sciencefiction action adventure,171
68728,Oz: The Great and Powerful,"['fantasy', 'adventure', 'family']","['circus', 'witch', 'magic', 'hope', 'illusion', 'lost', 'magictrick', 'wizard', '3d']","['jamesfranco', 'milakunis', 'rachelweisz', 'michellewilliams', 'zachbraff']",samraimi,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",46.985445,5.7,3530,2013-03-07,200000000.0,491868548.0,130.0,en,2013,1.45934274,Standard,5.834298523746032,circus witch magic hope illusion lost magictrick wizard 3d jamesfranco milakunis rachelweisz michellewilliams zachbraff samraimi fantasy adventure family,153
102382,The Amazing Spider-Man 2,"['action', 'adventure', 'fantasy']","['obsession', 'marvelcomic', 'sequel', 'basedoncomicbook', 'electrocution', 'medicalexperiment', 'electricity', 'superpowers']","['andrewgarfield', 'emmastone', 'jamiefoxx', 'danedehaan', 'campbellscott']",marcwebb,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",89.270217,6.5,4179,2014-04-16,200000000.0,705717432.0,142.0,en,2014,2.52858716,Standard,6.375402697988865,obsession marvelcomic sequel basedoncomicbook electrocution medicalexperiment electricity superpowers andrewgarfield emmastone jamiefoxx danedehaan campbellscott marcwebb action adventure fantasy,195
20526,TRON: Legacy,"['adventure', 'action', 'sciencefiction']","['artificialintelligence', 'secretidentity', 'computerprogram', 'dystopia', 'computer', 'deception', 'duel', 'motorcycle', 'neonlight', 'autocracy']","['garretthedlund', 'jeffbridges', 'oliviawilde', 'bruceboxleitner', 'yayadacosta']",josephkosinski,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",73.79505,6.3,2841,2010-12-10,170000000.0,400062763.0,125.0,en,2010,1.3533103705882352,Standard,6.218350257485618,artificialintelligence secretidentity computerprogram dystopia computer deception duel motorcycle neonlight autocracy garretthedlund jeffbridges oliviawilde bruceboxleitner yayadacosta josephkosinski adventure action sciencefiction,231
49013,Cars 2,"['animation', 'family', 'adventure', 'comedy']","['carrace', 'sequel', 'comedy', 'anthropomorphism', 'bestfriend', 'duringcreditsstinger']","['owenwilson', 'larrythecableguy', 'michaelcaine', 'emilymortimer', 'johnturturro']",johnlasseter,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,49.98659,5.8,2033,2011-06-11,200000000.0,559852396.0,106.0,en,2011,1.79926198,Standard,5.938742624083846,carrace sequel comedy anthropomorphism bestfriend duringcreditsstinger owenwilson larrythecableguy michaelcaine emilymortimer johnturturro johnlasseter animation family adventure comedy,185
44912,Green Lantern,"['adventure', 'action', 'thriller', 'sciencefiction']","['dccomics', 'transformation', 'superhero', 'alien', 'alieninfection', 'magicalobject', 'protector', 'superpowers', 'origin', '3d']","['ryanreynolds', 'blakelively', 'petersarsgaard', 'timrobbins', 'markstrong']",martincampbell,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",51.872839,5.1,2487,2011-06-16,200000000.0,219851172.0,114.0,en,2011,0.09925586,Standard,5.521696997937347,dccomics transformation superhero alien alieninfection magicalobject protector superpowers origin 3d ryanreynolds blakelively petersarsgaard timrobbins markstrong martincampbell adventure action thriller sciencefiction,218
10193,Toy Story 3,"['animation', 'family', 'comedy']","['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'daycare', 'teddybear', 'duringcreditsstinger', 'toycomestolife', 'personification', 'inanimateobjectscomingtolife', 'toystory']","['tomhanks', 'timallen', 'nedbeatty', 'joancusack', 'michaelkeaton']",leeunkrich,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",59.995418,7.6,4597,2010-06-16,200000000.0,1066969703.0,103.0,en,2010,4.334848515,Standard,7.169258817614788,hostage college toy barbie animation escape daycare teddybear duringcreditsstinger toycomestolife personification inanimateobjectscomingtolife toystory tomhanks timallen nedbeatty joancusack michaelkeaton leeunkrich animation family comedy,239
534,Terminator Salvation,"['action', 'sciencefiction', 'thriller']","['savingtheworld', 'artificialintelligence', 'prophecy', 'sanfrancisco', 'cyborg', 'killerrobot', 'gasstation', 'post-apocalyptic', 'dystopia', 'army', 'firearm', 'wartime', 'losangeles']","['christianbale', 'samworthington', 'antonyelchin', 'moonbloodgood', 'brycedallashoward']",mcg,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",71.862892,5.9,2463,2009-05-20,200000000.0,371353001.0,115.0,en,2009,0.856765005,Standard,5.982133304244711,savingtheworld artificialintelligence prophecy sanfrancisco cyborg killerrobot gasstation post-apocalyptic dystopia army firearm wartime losangeles christianbale samworthington antonyelchin moonbloodgood brycedallashoward mcg action sciencefiction thriller,256
168259,Furious 7,['action'],"['carrace', 'speed', 'revenge', 'suspense', 'car', 'race', 'musclecar']","['vindiesel', 'paulwalker', 'dwaynejohnson', 'michellerodriguez', 'tyresegibson']",jameswan,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,102.322217,7.3,4176,2015-04-01,190000000.0,1506249360.0,137.0,en,2015,6.927628210526316,Standard,6.930807427985867,carrace speed revenge suspense car race musclecar vindiesel paulwalker dwaynejohnson michellerodriguez tyresegibson jameswan action,131
72190,World War Z,"['action', 'drama', 'horror', 'sciencefiction', 'thriller']","['dystopia', 'apocalypse', 'zombie', 'nuclearweapons', 'multipleperspectives', 'zombieapocalypse']","['bradpitt', 'mireilleenos', 'abigailhargrove', 'sterlingjerins', 'jamesbadgedale']",marcforster,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",81.834855,6.7,5560,2013-06-20,200000000.0,531865000.0,116.0,en,2013,1.659325,Standard,6.54896304537173,dystopia apocalypse zombie nuclearweapons multipleperspectives zombieapocalypse bradpitt mireilleenos abigailhargrove sterlingjerins jamesbadgedale marcforster action drama horror sciencefiction thriller,203
